leg,expedition,site,hole,latitude,longitude,arrival,water_depth,core_penetrated,core_recovered,url_core,url_log,url_vcd,url_xct,program
,317,U1352,C,-44.93777,172.0227167,12/5/09 16:15,348.12,1927.5,656.5,http://web.iodp.tamu.edu/OVERVIEW/?&exp=317&site=U1352,https://mlp.ldeo.columbia.edu/data/iodp-usio/exp317/U1352C/,http://publications.iodp.org/proceedings/317/EXP_REPT/CORES/U1352_2.PDF,,IODP
,317,U1352,D,-44.93721,172.022685,12/20/09 22:00,338.92,127.0,130.84,http://web.iodp.tamu.edu/OVERVIEW/?&exp=317&site=U1352,,http://publications.iodp.org/proceedings/317/EXP_REPT/CORES/U1352_2.PDF,,IODP
,317,U1353,A,-44.768465,171.6739467,12/21/09 23:15,89.32,56.0,56.38,http://web.iodp.tamu.edu/OVERVIEW/?&exp=317&site=U1353,,http://publications.iodp.org/proceedings/317/EXP_REPT/CORES/U1353.PDF,,IODP
,317,U1353,B,-44.76867167,171.6740117,12/22/09 11:15,89.82,614.3,211.48,http://web.iodp.tamu.edu/OVERVIEW/?&exp=317&site=U1353,,http://publications.iodp.org/proceedings/317/EXP_REPT/CORES/U1353.PDF,,IODP
,317,U1353,C,-44.76830333,171.6739667,12/26/09 20:45,89.82,529.0,0.0,http://web.iodp.tamu.edu/OVERVIEW/?&exp=317&site=U1353,https://mlp.ldeo.columbia.edu/data/iodp-usio/exp317/U1353C/,http://publications.iodp.org/proceedings/317/EXP_REPT/CORES/U1353.PDF,,IODP
,317,U1354,A,-44.847135,171.7868267,12/28/09 23:45,115.12,85.4,84.43,http://web.iodp.tamu.edu/OVERVIEW/?&exp=317&site=U1354,,http://publications.iodp.org/proceedings/317/EXP_REPT/CORES/U1354.PDF,,IODP
,317,U1354,B,-44.84727833,171.7867817,12/29/09 23:00,118.72,77.2,77.52,http://web.iodp.tamu.edu/OVERVIEW/?&exp=317&site=U1354,,http://publications.iodp.org/proceedings/317/EXP_REPT/CORES/U1354.PDF,,IODP
,317,U1354,C,-44.84747833,171.7868,12/30/09 12:45,118.72,384.2,133.37,http://web.iodp.tamu.edu/OVERVIEW/?&exp=317&site=U1354,https://mlp.ldeo.columbia.edu/data/iodp-usio/exp317/U1354C/,http://publications.iodp.org/proceedings/317/EXP_REPT/CORES/U1354.PDF,,IODP
,318,U1355,A,-63.84117333,138.8237833,1/19/10 10:45,3733.52,31.7,14.95,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1355,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1355.PDF,,IODP
,318,U1356,A,-63.31023,135.99896,1/22/10 14:45,3996.62,1006.4,350.13,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1356,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1356.PDF,,IODP
,318,U1357,A,-66.41331833,140.4250133,2/3/10 6:15,1019.42,186.6,183.885,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1357,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1357.PDF,,IODP
,318,U1357,B,-66.41331667,140.426175,2/4/10 13:45,1021.52,170.7,172.44,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1357,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1357.PDF,,IODP
,318,U1357,C,-66.413355,140.4244183,2/5/10 6:45,1020.52,103.8,110.71,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1357,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1357.PDF,,IODP
,318,U1358,A,-66.09039833,143.312845,2/6/10 17:30,503.52,2.0,1.1,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1358,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1358.PDF,,IODP
,318,U1358,B,-66.09040667,143.3127767,2/7/10 2:50,503.52,35.6,8.0,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1358,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1358.PDF,,IODP
,318,U1359,A,-64.90396167,143.961375,2/8/10 7:00,3014.52,193.5,154.085,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1359,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1359.PDF,,IODP
,318,U1359,B,-64.90405167,143.9609217,2/9/10 18:15,3012.42,252.0,198.93,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1359,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1359.PDF,,IODP
,318,U1359,C,-64.90412833,143.9604133,2/10/10 23:40,3015.92,168.7,150.755,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1359,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1359.PDF,,IODP
,318,U1359,D,-64.90432667,143.9593733,2/19/10 22:15,3016.62,450.0,269.435,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1359,https://mlp.ldeo.columbia.edu/data/iodp-usio/exp318/U1359D/,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1359.PDF,,IODP
,318,U1360,A,-66.367325,142.7450833,2/12/10 23:15,499.52,70.8,7.03,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1360,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1360.PDF,,IODP
,318,U1361,A,-64.40954667,143.8866533,2/25/10 19:45,3459.22,388.0,338.855,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1361,https://mlp.ldeo.columbia.edu/data/iodp-usio/exp318/U1361A/,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1361.PDF,,IODP
,318,U1361,B,-64.40909,143.88661,3/2/10 8:40,3460.52,12.1,12.04,http://web.iodp.tamu.edu/OVERVIEW/?&exp=318&site=U1361,,http://publications.iodp.org/proceedings/318/EXP_REPT/CORES/CORU1361.PDF,,IODP
,329,U1370,A,-41.85214833,-153.1063317,11/26/10 16:00,5074.58,66.7,,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1370,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1370.PDF,,IODP
,329,U1370,B,-41.85214167,-153.1065883,11/27/10 6:15,5074.58,7.8,7.81,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1370,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1370.PDF,,IODP
,329,U1370,C,-41.85195167,-153.106625,11/27/10 10:00,5074.58,7.8,,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1370,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1370.PDF,,IODP
,329,U1370,D,-41.85192667,-153.1063533,11/27/10 20:00,5073.58,68.2,70.26,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1370,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1370.PDF,,IODP
,329,U1370,E,-41.85193,-153.1061133,11/28/10 12:45,5074.16,65.6,70.2,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1370,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1370.PDF,,IODP
,329,U1370,F,-41.85211167,-153.1061233,11/29/10 9:00,5073.65,64.7,66.32,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1370,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1370.PDF,,IODP
,329,U1371,A,-45.96415333,-163.1841883,12/2/10 9:00,5305.2,123.5,,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1371,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1371.PDF,,IODP
,329,U1371,B,-45.96418167,-163.184455,12/2/10 23:45,5305.18,8.1,8.15,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1371,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1371.PDF,,IODP
,329,U1371,C,-45.96400667,-163.1844733,12/3/10 3:00,5300.78,9.5,9.83,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1371,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1371.PDF,,IODP
,329,U1371,D,-45.96399,-163.1841867,12/3/10 4:45,5299.88,126.0,126.87,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1371,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1371.PDF,,IODP
,329,U1371,E,-45.963995,-163.1839417,12/4/10 13:30,5287.55,128.2,118.16,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1371,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1371.PDF,,IODP
,329,U1371,F,-45.96417,-163.1839483,12/5/10 11:00,5285.64,130.6,118.44,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1371,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1371.PDF,,IODP
,329,U1371,G,-45.964395,-163.1839333,12/6/10 7:00,5302.72,1.4,1.37,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1371,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1371.PDF,,IODP
,329,U1371,H,-45.96441333,-163.1841867,12/6/10 9:45,5298.92,6.2,6.19,http://web.iodp.tamu.edu/OVERVIEW/?&exp=329&site=U1371,,http://publications.iodp.org/proceedings/329/EXP_REPT/CORES/CORU1371.PDF,,IODP
,361,U1475,A,-41.42675,25.26073333,2/23/16 13:38,2670.36,1.5,1.48,http://web.iodp.tamu.edu/OVERVIEW/?&exp=361&site=U1475,,http://publications.iodp.org/proceedings/361/EXP_REPT/CORES/CORU1475.PDF,,IODP
,361,U1475,B,-41.42675,25.260735,2/24/16 1:00,2669.46,243.9,250.31,http://web.iodp.tamu.edu/OVERVIEW/?&exp=361&site=U1475,,http://publications.iodp.org/proceedings/361/EXP_REPT/CORES/CORU1475.PDF,,IODP
,361,U1475,C,-41.42657,25.26073167,2/25/16 2:30,2669.34,275.0,280.7,http://web.iodp.tamu.edu/OVERVIEW/?&exp=361&site=U1475,,http://publications.iodp.org/proceedings/361/EXP_REPT/CORES/CORU1475.PDF,,IODP
,361,U1475,D,-41.42676,25.26097667,2/26/16 7:35,2668.32,143.0,150.86,http://web.iodp.tamu.edu/OVERVIEW/?&exp=361&site=U1475,,http://publications.iodp.org/proceedings/361/EXP_REPT/CORES/CORU1475.PDF,,IODP
,361,U1475,E,-41.42694,25.26073167,2/27/16 2:25,2671.85,277.0,277.2,http://web.iodp.tamu.edu/OVERVIEW/?&exp=361&site=U1475,,http://publications.iodp.org/proceedings/361/EXP_REPT/CORES/CORU1475.PDF,,IODP
,361,U1475,F,-41.42676,25.26049833,2/28/16 11:35,2669.35,133.5,55.37,http://web.iodp.tamu.edu/OVERVIEW/?&exp=361&site=U1475,,http://publications.iodp.org/proceedings/361/EXP_REPT/CORES/CORU1475.PDF,,IODP
,374,U1521,A,-75.68392,-179.6718467,1/15/18 20:57,562.18,650.1,411.5,http://web.iodp.tamu.edu/OVERVIEW/?&exp=374&site=U1521,https://mlp.ldeo.columbia.edu/data/iodp-usio/exp374/U1521A/,http://publications.iodp.org/proceedings/374/EXP_REPT/CORES/CORU1521.pdf,,IODP
,374,U1522,A,-76.55377,-174.7577533,1/21/18 17:54,557.6,701.8,279.57,http://web.iodp.tamu.edu/OVERVIEW/?&exp=374&site=U1522,https://mlp.ldeo.columbia.edu/data/iodp-usio/exp374/U1522A/,http://publications.iodp.org/proceedings/374/EXP_REPT/CORES/CORU1522.pdf,,IODP
,374,U1523,A,-74.15029,-176.7951117,1/28/18 13:18,828.02,46.3,33.51,http://web.iodp.tamu.edu/OVERVIEW/?&exp=374&site=U1523,,http://publications.iodp.org/proceedings/374/EXP_REPT/CORES/CORU1523.pdf,,IODP
,374,U1523,B,-74.1503,-176.7944333,1/29/18 15:50,827.99,164.4,45.13,http://web.iodp.tamu.edu/OVERVIEW/?&exp=374&site=U1523,,http://publications.iodp.org/proceedings/374/EXP_REPT/CORES/CORU1523.pdf,,IODP
,374,U1523,C,-74.15048,-176.7944667,1/31/18 4:40,827.99,43.3,,http://web.iodp.tamu.edu/OVERVIEW/?&exp=374&site=U1523,,http://publications.iodp.org/proceedings/374/EXP_REPT/CORES/CORU1523.pdf,,IODP
,374,U1523,D,-74.15048,-176.795145,1/31/18 12:30,827.97,307.8,0.9,http://web.iodp.tamu.edu/OVERVIEW/?&exp=374&site=U1523,https://mlp.ldeo.columbia.edu/data/iodp-usio/exp374/U1523D/,http://publications.iodp.org/proceedings/374/EXP_REPT/CORES/CORU1523.pdf,,IODP
,374,U1523,E,-74.15048,-176.7958183,2/2/18 13:40,827.88,130.8,54.08,http://web.iodp.tamu.edu/OVERVIEW/?&exp=374&site=U1523,,http://publications.iodp.org/proceedings/374/EXP_REPT/CORES/CORU1523.pdf,,IODP
,374,U1524,A,-74.21738,-173.6336417,2/3/18 21:44,2394.39,299.5,282.35,http://web.iodp.tamu.edu/OVERVIEW/?&exp=374&site=U1524,,http://publications.iodp.org/proceedings/374/EXP_REPT/CORES/CORU1524.pdf,,IODP
,374,U1524,B,-74.2174,-173.6330567,2/5/18 20:50,2394.16,7.7,7.76,http://web.iodp.tamu.edu/OVERVIEW/?&exp=374&site=U1524,,http://publications.iodp.org/proceedings/374/EXP_REPT/CORES/CORU1524.pdf,,IODP
,374,U1524,C,-74.21756,-173.63223,2/8/18 21:00,2394.34,441.9,19.2,http://web.iodp.tamu.edu/OVERVIEW/?&exp=374&site=U1524,,http://publications.iodp.org/proceedings/374/EXP_REPT/CORES/CORU1524.pdf,,IODP
,374,U1525,A,-75.00101,-173.9200467,2/6/18 13:15,1775.74,213.2,158.7,http://web.iodp.tamu.edu/OVERVIEW/?&exp=374&site=U1525,,http://publications.iodp.org/proceedings/374/EXP_REPT/CORES/CORU1525.pdf,,IODP
,378,U1553,A,-52.22382,166.191335,1/14/20 23:10,1221.2,216.4,214.08,http://web.iodp.tamu.edu/OVERVIEW/?&exp=378&site=U1553,,,,IODP
,378,U1553,B,-52.22383,166.1916067,1/16/20 9:15,1221.66,243.0,231.91,http://web.iodp.tamu.edu/OVERVIEW/?&exp=378&site=U1553,,,,IODP
,378,U1553,C,-52.22402,166.191625,1/18/20 3:45,1221.63,567.5,158.76,http://web.iodp.tamu.edu/OVERVIEW/?&exp=378&site=U1553,,,,IODP
,378,U1553,D,-52.22401,166.1913267,1/21/20 14:30,1221.61,584.3,97.95,http://web.iodp.tamu.edu/OVERVIEW/?&exp=378&site=U1553,,,,IODP
,378,U1553,E,-52.22401,166.1910267,1/24/20 12:55,1221.26,237.6,209.77,http://web.iodp.tamu.edu/OVERVIEW/?&exp=378&site=U1553,,,,IODP
,379,U1532,A,-68.61139,-107.525005,1/31/19 0:45,3961.48,100.6,103.04,http://web.iodp.tamu.edu/OVERVIEW/?&exp=379&site=U1532,,http://publications.iodp.org/proceedings/379/EXP_REPT/CORES/CORU1532.PDF,,IODP
,379,U1532,B,-68.6114,-107.5244933,2/1/19 12:30,3961.44,180.3,91.92,http://web.iodp.tamu.edu/OVERVIEW/?&exp=379&site=U1532,,http://publications.iodp.org/proceedings/379/EXP_REPT/CORES/CORU1532.PDF,,IODP
,379,U1532,C,-68.61159,-107.524535,2/3/19 20:15,3961.41,392.3,179.6,http://web.iodp.tamu.edu/OVERVIEW/?&exp=379&site=U1532,,http://publications.iodp.org/proceedings/379/EXP_REPT/CORES/CORU1532.PDF,,IODP
,379,U1532,D,-68.61159,-107.525025,2/8/19 3:45,3961.48,381.9,17.42,http://web.iodp.tamu.edu/OVERVIEW/?&exp=379&site=U1532,,http://publications.iodp.org/proceedings/379/EXP_REPT/CORES/CORU1532.PDF,,IODP
,379,U1532,E,-68.60715,-107.5410217,2/10/19 9:04,3977.36,101.6,,http://web.iodp.tamu.edu/OVERVIEW/?&exp=379&site=U1532,,http://publications.iodp.org/proceedings/379/EXP_REPT/CORES/CORU1532.PDF,,IODP
,379,U1532,F,-68.61139,-107.525505,2/10/19 21:30,3961.46,321.4,,http://web.iodp.tamu.edu/OVERVIEW/?&exp=379&site=U1532,,http://publications.iodp.org/proceedings/379/EXP_REPT/CORES/CORU1532.PDF,,IODP
,379,U1532,G,-68.61159,-107.5254983,2/12/19 21:45,3961.41,794.0,366.41,http://web.iodp.tamu.edu/OVERVIEW/?&exp=379&site=U1532,,http://publications.iodp.org/proceedings/379/EXP_REPT/CORES/CORU1532.PDF,,IODP
,379,U1533,A,-68.73361,-109.0100233,2/24/19 0:09,4180.81,28.5,29.54,http://web.iodp.tamu.edu/OVERVIEW/?&exp=379&site=U1533,,http://publications.iodp.org/proceedings/379/EXP_REPT/CORES/CORU1533.PDF,,IODP
,379,U1533,B,-68.73499,-109.0500167,2/25/19 13:43,4190.21,382.6,250.78,http://web.iodp.tamu.edu/OVERVIEW/?&exp=379&site=U1533,,http://publications.iodp.org/proceedings/379/EXP_REPT/CORES/CORU1533.PDF,,IODP
,379,U1533,C,-68.73449,-109.0251717,2/27/19 6:30,4183.05,7.7,7.74,http://web.iodp.tamu.edu/OVERVIEW/?&exp=379&site=U1533,,http://publications.iodp.org/proceedings/379/EXP_REPT/CORES/CORU1533.PDF,,IODP
,379,U1533,D,-68.73455,-109.024835,2/27/19 11:05,4183.94,40.0,40.01,http://web.iodp.tamu.edu/OVERVIEW/?&exp=379&site=U1533,,http://publications.iodp.org/proceedings/379/EXP_REPT/CORES/CORU1533.PDF,,IODP
,382,U1534,A,-53.18963,-58.76079833,3/29/19 14:45,605.09,266.3,270.84,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1534,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1534.pdf,,IODP
,382,U1534,B,-53.18961,-58.76049667,4/1/19 2:00,605.07,1.5,1.51,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1534,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1534.pdf,,IODP
,382,U1534,C,-53.18978,-58.76049333,4/1/19 6:00,606.27,159.2,159.55,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1534,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1534.pdf,,IODP
,382,U1534,D,-53.1898,-58.76043167,4/2/19 3:30,606.07,28.5,29.64,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1534,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1534.pdf,,IODP
,382,U1535,A,-53.1915,-58.64341333,4/2/19 12:30,646.86,117.3,112.47,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1535,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1535.pdf,,IODP
,382,U1536,A,-59.441,-41.06099333,4/6/19 7:00,3219.52,354.4,364.27,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1536,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1536.pdf,,IODP
,382,U1536,B,-59.44101,-41.060665,4/12/19 9:10,3220.06,226.1,230.71,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1536,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1536.pdf,,IODP
,382,U1536,C,-59.44101,-41.06031833,4/13/19 21:00,3222.05,352.0,187.42,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1536,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1536.pdf,,IODP
,382,U1536,D,-59.44084,-41.06033,4/16/19 20:30,3221.72,6.9,6.86,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1536,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1536.pdf,,IODP
,382,U1536,E,-59.44083,-41.06065333,4/17/19 9:30,3219.08,645.4,110.55,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1536,https://mlp.ldeo.columbia.edu/data/iodp-usio/exp382/U1536E/,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1536.pdf,,IODP
,382,U1537,A,-59.11076,-40.90620833,4/26/19 8:15,3712.91,264.0,268.86,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1537,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1537.pdf,,IODP
,382,U1537,B,-59.11097,-40.90586,4/29/19 0:15,3712.01,7.4,7.4,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1537,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1537.pdf,,IODP
,382,U1537,C,-59.10866,-40.90145,4/29/19 3:30,3713.61,15.3,11.92,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1537,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1537.pdf,,IODP
,382,U1537,D,-59.112,-40.90612833,4/29/19 7:00,3713.09,354.3,348.94,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1537,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1537.pdf,,IODP
,382,U1538,A,-57.44208,-43.35781833,5/4/19 5:45,3130.58,676.0,476.43,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1538,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1538.pdf,,IODP
,382,U1538,B,-57.44228,-43.35742333,5/10/19 19:30,3129.81,8.5,8.49,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1538,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1538.pdf,,IODP
,382,U1538,C,-57.44231,-43.357535,5/10/19 22:45,3130.21,105.9,98.92,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1538,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1538.pdf,,IODP
,382,U1538,D,-57.44223,-43.35787167,5/12/19 22:30,3130.4,126.4,114.6,http://web.iodp.tamu.edu/OVERVIEW/?&exp=382&site=U1538,,http://publications.iodp.org/proceedings/382/EXP_REPT/CORES/CORU1538.pdf,,IODP
,383,U1539,A,-56.151,-115.1341017,5/31/19 15:15,4071.08,107.6,104.75,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1539,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1539.PDF,,IODP
,383,U1539,B,-56.15098,-115.1337933,6/2/19 5:30,4070.45,28.2,21.92,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1539,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1539.PDF,,IODP
,383,U1539,C,-56.15119,-115.1338083,6/3/19 13:00,4070.15,268.1,247.5,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1539,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1539.PDF,,IODP
,383,U1539,D,-56.1512,-115.1341167,6/5/19 15:30,4070.13,198.0,128.18,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1539,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1539.PDF,,IODP
,383,U1540,A,-55.14112,-114.84198,6/7/19 12:15,3584.6,150.0,155.13,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1540,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1540.PDF,,IODP
,383,U1540,B,-55.14109,-114.8416417,6/9/19 12:00,3579.98,150.0,140.78,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1540,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1540.PDF,,IODP
,383,U1540,C,-55.14079,-114.8416567,6/10/19 13:00,3579.26,6.8,6.77,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1540,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1540.PDF,,IODP
,383,U1540,D,-55.14128,-114.8419933,6/10/19 14:30,3577.16,211.0,151.02,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1540,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1540.PDF,,IODP
,383,U1540,E,-55.14129,-114.8422917,6/11/19 20:15,3577.16,213.0,78.87,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1540,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1540.PDF,,IODP
,383,U1541,A,-54.2126,-125.4258,6/17/19 11:15,3606.32,9.5,9.67,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1541,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1541.PDF,,IODP
,383,U1541,B,-54.21259,-125.4257183,6/18/19 3:00,3603.72,138.5,129.27,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1541,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1541.PDF,,IODP
,383,U1541,C,-54.21261,-125.42548,6/19/19 4:00,3602.62,118.1,100.37,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1541,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1541.PDF,,IODP
,383,U1542,A,-52.7048,-75.59653667,7/3/19 23:30,1099.81,169.5,181.74,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1542,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1542.PDF,,IODP
,383,U1542,B,-52.70482,-75.59591833,7/5/19 18:45,1101.11,1.4,1.46,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1542,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1542.PDF,,IODP
,383,U1542,C,-52.70482,-75.59591833,7/5/19 21:00,1100.21,234.0,236.86,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1542,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1542.PDF,,IODP
,383,U1542,D,-52.705,-75.59623667,7/7/19 7:15,1100.71,213.7,205.04,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1542,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1542.PDF,,IODP
,383,U1543,A,-54.58439,-76.6765,7/8/19 20:15,3863.36,339.6,350.62,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1543,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1543.PDF,,IODP
,383,U1543,B,-54.58441,-76.67616167,7/11/19 21:30,3865.29,286.5,294.97,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1543,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1543.PDF,,IODP
,383,U1544,A,-55.53699,-71.59365667,7/14/19 20:45,2089.86,106.0,91.34,http://web.iodp.tamu.edu/OVERVIEW/?&exp=383&site=U1544,,http://publications.iodp.org/proceedings/383/EXP_REPT/CORES/CORU1544.PDF,,IODP
,392,U1580,A,-40.78589167,26.606895,2/25/22 11:30,2560.33,533.9,351.03,https://web.iodp.tamu.edu/OVERVIEW/?&exp=392&site=U1580,https://mlp.ldeo.columbia.edu/data/iodp-usio/exp392/U1580A/,http://publications.iodp.org/proceedings/392/EXP_REPT/CORES/CORU1580.PDF,,IODP
,392,U1580,B,-40.78590333,26.60713667,3/7/22 5:00,2560.33,77.8,23.78,https://web.iodp.tamu.edu/OVERVIEW/?&exp=392&site=U1580,,http://publications.iodp.org/proceedings/392/EXP_REPT/CORES/CORU1580.PDF,,IODP
